,creator,duration,id,labels,ladder,title,views
28025,,120.0,AKsJ-85o8hA,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.984}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 721.633}]","Major Lazer [live] - Open'er Festival Gdynia, Poland 05/07/2012",2637.0
29373,,120.0,6nComVIvBZg,"[15, 96]","[{'160 - 192x144 (144p)': 105.088}, {'133 - 320x240 (240p)': 220.342}, {'134 - 480x360 (360p)': 272.54}, {'135 - 640x480 (480p)': 518.697}, {'136 - 960x720 (720p)': 998.706}, {'137 - 1440x1080 (1080p)': 1634.325}, {'18 - 480x360 (medium)': 259.908}, {'22 - 960x720 (hd720)': 693.847}]",Cigarrinha-do-norte (Sporophila schistacea),4648.0
29478,,120.0,WCoqrBgv4Uc,"[2, 30, 413, 975]","[{'160 - 82x144 (144p)': 112.293}, {'133 - 136x240 (144p)': 248.054}, {'134 - 202x360 (240p)': 354.32}, {'135 - 270x480 (240p)': 778.7}, {'136 - 406x720 (360p)': 1577.659}, {'137 - 608x1080 (480p)': 3105.67}, {'264 - 720x1280 (720p)': 5814.859}, {'18 - 202x360 (small)': 349.41}, {'22 - 406x720 (medium)': 1200.853}]",Yamaha R1 2009 100kph (60mph) first gear,10635.0
29497,,120.0,I6npEUisVs4,"[1, 19, 48, 524, 753, 988, 3222]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 413.548}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 480x270 (small)': 466.639}, {'22 - 1280x720 (hd720)': 1084.765}]",Gran Turismo 5 - Suzuki Escudo Dirt Trial Car '98,23415.0
29812,,120.0,nrXZgZ7C_so,[12],"[{'160 - 256x144 (144p)': 116.81}, {'133 - 426x240 (240p)': 250.039}, {'134 - 640x360 (360p)': 650.996}, {'135 - 854x480 (480p)': 1196.755}, {'136 - 1280x720 (720p)': 2400.682}, {'298 - 1280x720 (720p60)': 3499.818}, {'137 - 1920x1080 (1080p)': 4376.387}, {'299 - 1920x1080 (1080p60)': 5828.954}, {'18 - 640x360 (medium)': 963.908}, {'22 - 1280x720 (hd720)': 2388.393}]",FLU 2 x 1 CORITIBA - GOL DO TN10 - SEREMOS CAMPEÕES,5756.0
31345,,120.0,SyHTO9aUGzE,"[15, 18, 67, 140]","[{'160 - 256x144 (144p)': 112.006}, {'133 - 426x240 (240p)': 251.267}, {'134 - 640x360 (360p)': 603.552}, {'135 - 854x480 (480p)': 1111.347}, {'136 - 1280x720 (720p)': 2216.15}, {'137 - 1920x1080 (1080p)': 4150.524}, {'18 - 640x360 (medium)': 699.833}, {'22 - 1280x720 (hd720)': 1965.643}]",Siberian Husky Talking Dog Cussing Out Owner Wants A Walk,14372.0
34018,,120.0,FS4qnlaWZcI,[2],"[{'160 - 256x144 (144p)': 110.534}, {'133 - 426x240 (240p)': 252.104}, {'134 - 640x360 (360p)': 269.357}, {'135 - 854x480 (480p)': 568.823}, {'136 - 1280x720 (720p)': 1187.78}, {'137 - 1920x1080 (1080p)': 2004.56}, {'18 - 640x360 (medium)': 361.755}, {'22 - 1280x720 (hd720)': 1204.778}]",How the sale of First Class Tickets Benefits San Pedro,14681.0
34019,,120.0,FS4qnlaWZcI,[39],"[{'160 - 256x144 (144p)': 110.534}, {'133 - 426x240 (240p)': 252.104}, {'134 - 640x360 (360p)': 269.357}, {'135 - 854x480 (480p)': 568.823}, {'136 - 1280x720 (720p)': 1187.78}, {'137 - 1920x1080 (1080p)': 2004.56}, {'18 - 640x360 (medium)': 361.755}, {'22 - 1280x720 (hd720)': 1204.778}]",How the sale of First Class Tickets Benefits San Pedro,14681.0
35319,,120.0,ILrw52tiCFY,"[11, 341, 791]","[{'160 - 256x144 (144p)': 126.238}, {'133 - 426x240 (240p)': 260.085}, {'134 - 640x360 (360p)': 502.679}, {'135 - 854x480 (480p)': 952.222}, {'136 - 1280x720 (720p)': 1738.988}, {'137 - 1920x1080 (1080p)': 3683.395}, {'18 - 640x360 (medium)': 526.505}, {'22 - 1280x720 (hd720)': 1235.557}]",Comment remplacer la résistance de votre four ?,163482.0
36709,,120.0,Ha8K9ww5M9w,"[26, 466]","[{'160 - 256x144 (144p)': 111.513}, {'133 - 426x240 (240p)': 249.005}, {'134 - 640x360 (360p)': 647.956}, {'135 - 854x480 (480p)': 1186.469}, {'136 - 1280x720 (720p)': 2370.083}, {'137 - 1920x1080 (1080p)': 4361.041}, {'18 - 640x360 (medium)': 672.646}, {'22 - 1280x720 (hd720)': 1763.806}]",LPS- Huge Package from Hasbro containing New G2 LPS!,468220.0
54,,121.0,_5FEza6L0ss,[0],"[{'160 - 256x144 (144p)': 113.94}, {'133 - 426x240 (240p)': 249.149}, {'134 - 640x360 (360p)': 638.966}, {'135 - 854x480 (480p)': 1167.682}, {'136 - 1280x720 (720p)': 2326.348}, {'137 - 1920x1080 (1080p)': 4439.511}, {'18 - 640x360 (medium)': 702.514}, {'22 - 1280x720 (hd720)': 2304.741}]",2013年【西武D・イースタンリーグ】埼玉西武ライオンズ・ラッキー7,3551.0
1246,,121.0,TdelCheGbvM,"[2, 7, 531]","[{'160 - 256x144 (144p)': 112.014}, {'133 - 426x240 (240p)': 247.267}, {'134 - 640x360 (360p)': 426.204}, {'135 - 854x480 (480p)': 738.266}, {'136 - 1280x720 (720p)': 1282.068}, {'137 - 1920x1080 (1080p)': 2861.216}, {'18 - 640x360 (medium)': 684.962}, {'22 - 1280x720 (hd720)': 3.939}]",Envelopamento Adesivo Branco - Automotivo .,9337.0
1694,,121.0,Y4zge5BOYAo,"[2, 76, 281, 522]","[{'160 - 256x144 (144p)': 112.633}, {'133 - 426x240 (240p)': 247.998}, {'134 - 640x360 (360p)': 640.445}, {'135 - 854x480 (480p)': 1197.199}, {'136 - 1280x720 (720p)': 2369.808}, {'137 - 1920x1080 (1080p)': 4380.313}, {'18 - 640x360 (medium)': 739.829}, {'22 - 1280x720 (hd720)': 2454.661}]",operating boat lift,8667.0
2009,,121.0,-zK2W-1I7do,"[0, 1]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 622.312}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 738.313}, {'22 - 1280x720 (hd720)': 3194.489}]",Marvel Heroes - Jean Grey Cosmic Kurse challenge (Champions of the All-Father) 1.52 Mins,2611.0
2101,,121.0,mQN6FAaqCCo,"[2, 7, 196, 224, 267, 3619]","[{'160 - 256x144 (144p)': 123.806}, {'133 - 426x240 (240p)': 250.908}, {'134 - 640x360 (360p)': 297.063}, {'135 - 854x480 (480p)': 611.203}, {'136 - 1280x720 (720p)': 1185.478}, {'137 - 1920x1080 (1080p)': 2548.544}, {'18 - 640x360 (medium)': 418.63}, {'22 - 1280x720 (hd720)': 1151.14}]",Lumina SS Idle,12754.0
2136,,121.0,cmJewySL-A4,"[2, 7, 174, 213, 2722]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 345.389}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 465.112}, {'22 - 1280x720 (hd720)': 1407.78}]",BMW M6,6236.0
3430,,121.0,OETKgVAZ4DQ,[193],"[{'160 - 82x144 (144p)': 111.401}, {'133 - 136x240 (144p)': 247.094}, {'134 - 202x360 (240p)': 513.42}, {'135 - 270x480 (240p)': 1123.392}, {'136 - 406x720 (360p)': 2244.66}, {'137 - 608x1080 (480p)': 4192.299}, {'264 - 720x1280 (720p)': 9940.457}, {'18 - 202x360 (small)': 634.58}, {'22 - 406x720 (medium)': 1837.776}]",Fremont Street Experience - 80's Arcade Compilation,1153.0
4772,,121.0,EBW_OL_IyJU,"[11, 20, 22, 29, 32, 752, 3282]","[{'160 - 256x144 (144p)': 111.8}, {'133 - 426x240 (240p)': 249.404}, {'134 - 640x360 (360p)': 612.008}, {'135 - 854x480 (480p)': 1121.908}, {'136 - 1280x720 (720p)': 2237.534}, {'137 - 1920x1080 (1080p)': 4186.909}, {'18 - 640x360 (medium)': 738.275}, {'22 - 1280x720 (hd720)': 2156.333}]","Shrimp, Snow Crab, & Green Beans! ► QueenDeeFitness",24781.0
6969,,121.0,Hrmz6c7gnvg,[100],"[{'160 - 256x144 (144p)': 113.881}, {'133 - 426x240 (240p)': 248.071}, {'134 - 640x360 (360p)': 536.433}, {'135 - 854x480 (480p)': 1059.777}, {'136 - 1280x720 (720p)': 2209.451}, {'137 - 1920x1080 (1080p)': 4165.812}, {'18 - 640x360 (medium)': 526.433}, {'22 - 1280x720 (hd720)': 4.032}]",Tom Kallas competes in Midwest OCB bodybuilding Competition 2010,1648.0
7374,,121.0,SoMEbolrCxM,"[66, 332, 521]","[{'160 - 256x144 (144p)': 133.796}, {'133 - 426x240 (240p)': 255.736}, {'134 - 640x360 (360p)': 497.365}, {'135 - 854x480 (480p)': 978.383}, {'136 - 1280x720 (720p)': 1913.638}, {'137 - 1920x1080 (1080p)': 4135.988}, {'18 - 640x360 (medium)': 604.852}, {'22 - 1280x720 (hd720)': 1436.498}]","REBECCA TAYLOR SPRING 2011, MERCEDES-BENZ FASHION WEEK NEW YORK",4697.0
9328,,121.0,O2eon0x45RA,"[42, 1118]","[{'160 - 256x144 (144p)': 121.809}, {'133 - 426x240 (240p)': 266.028}, {'134 - 640x360 (360p)': 299.927}, {'135 - 854x480 (480p)': 694.922}, {'136 - 1280x720 (720p)': 1393.277}, {'137 - 1920x1080 (1080p)': 2961.507}, {'18 - 640x360 (medium)': 374.227}, {'22 - 1280x720 (hd720)': 1143.468}]","Victoria 2 Prussia Pop Demand Mod ""Summary"" EP:2 [1837-1840]",3298.0
9371,,121.0,hWo3WB82p8o,[11],"[{'160 - 256x144 (144p)': 111.724}, {'133 - 426x240 (240p)': 256.322}, {'134 - 640x360 (360p)': 606.434}, {'135 - 854x480 (480p)': 1113.004}, {'136 - 1280x720 (720p)': 2203.619}, {'137 - 1920x1080 (1080p)': 4168.751}, {'18 - 640x360 (medium)': 628.726}, {'22 - 1280x720 (hd720)': 1817.357}]",Opico Magna Diesel Grain Dryer,39440.0
9719,,121.0,v_8Br2wqECY,"[2, 64, 76, 1043, 2542, 3629]","[{'160 - 256x144 (144p)': 110.27}, {'133 - 426x240 (240p)': 251.123}, {'134 - 640x360 (360p)': 620.659}, {'135 - 854x480 (480p)': 1115.575}, {'136 - 1280x720 (720p)': 2209.246}, {'137 - 1920x1080 (1080p)': 4152.354}, {'18 - 640x360 (medium)': 692.145}, {'22 - 1280x720 (hd720)': 2120.852}]",Lee's ProBoat Blackjack 29 running 6S batteries,4675.0
11579,,121.0,YG8qXW2iRvk,"[0, 1, 19]","[{'160 - 256x144 (144p)': 114.407}, {'133 - 426x240 (240p)': 256.36}, {'134 - 640x360 (360p)': 615.146}, {'135 - 854x480 (480p)': 1127.371}, {'136 - 1280x720 (720p)': 2248.334}, {'137 - 1920x1080 (1080p)': 4154.292}, {'18 - 640x360 (medium)': 727.795}, {'22 - 1280x720 (hd720)': 4.073}]",Drift City Moon Island,1327.0
11938,Chris Brown,121.0,FpKUxuLmsEM,"[8, 61, 71]","[{'160 - 256x144 (144p)': 111.964}, {'133 - 426x240 (240p)': 247.53}, {'134 - 640x360 (360p)': 609.11}, {'135 - 854x480 (480p)': 1114.236}, {'136 - 1280x720 (720p)': 2214.813}, {'137 - 1920x1080 (1080p)': 4159.216}, {'264 - 1920x1080 (1080p)': 6657.764}, {'18 - 640x360 (medium)': 687.189}, {'22 - 1280x720 (hd720)': 2133.537}]",December Wedding Bash!,1455.0
14761,,121.0,LiHFfDMRM5w,"[11, 370, 978]","[{'160 - 256x144 (144p)': 111.639}, {'133 - 426x240 (240p)': 258.864}, {'134 - 640x360 (360p)': 560.169}, {'135 - 854x480 (480p)': 1026.958}, {'136 - 1280x720 (720p)': 1825.455}, {'137 - 1920x1080 (1080p)': 4015.165}, {'18 - 640x360 (medium)': 614.266}, {'22 - 1280x720 (hd720)': 4.058}]",SANOVO Opti SAT Accumulator,5843.0
15636,,121.0,MlyYD7UqLK8,"[2, 7, 305, 500]","[{'160 - 256x144 (144p)': 110.693}, {'133 - 426x240 (240p)': 247.374}, {'134 - 640x360 (360p)': 605.582}, {'135 - 854x480 (480p)': 1116.694}, {'136 - 1280x720 (720p)': 2215.387}, {'137 - 1920x1080 (1080p)': 4147.228}, {'18 - 640x360 (medium)': 697.401}, {'22 - 1280x720 (hd720)': 2779.01}]",任e行 72F / 72FR WDR寬動態 快速道路實拍影片 1920*1080 30fps,3909.0
15889,,121.0,PJD4Jdkjzms,"[0, 1, 105, 203, 234, 534]","[{'160 - 256x144 (144p)': 112.516}, {'133 - 426x240 (240p)': 264.278}, {'134 - 640x360 (360p)': 405.392}, {'135 - 854x480 (480p)': 794.494}, {'136 - 1280x720 (720p)': 1567.979}, {'137 - 1920x1080 (1080p)': 3159.108}, {'18 - 640x360 (medium)': 463.649}, {'22 - 1280x720 (hd720)': 1184.483}]",The History and Origins of the ROB's Colors in Smash Bros.,3456.0
15911,,121.0,C7ZBh7wJ1ys,[14],"[{'160 - 256x144 (144p)': 128.666}, {'133 - 426x240 (240p)': 249.508}, {'134 - 640x360 (360p)': 605.647}, {'135 - 854x480 (480p)': 1107.623}, {'136 - 1280x720 (720p)': 2213.744}, {'137 - 1920x1080 (1080p)': 4157.883}, {'18 - 640x360 (medium)': 693.277}]",SAB - Can't Get Enough (Freestyle) Official Video,3093.0
20095,Adele,121.0,CtUICh-hy6Y,[663],"[{'160 - 192x144 (144p)': 114.913}, {'133 - 320x240 (240p)': 249.77}, {'134 - 480x360 (360p)': 380.355}, {'135 - 640x480 (480p)': 809.488}, {'136 - 960x720 (720p)': 1593.47}, {'137 - 1440x1080 (1080p)': 2768.019}, {'18 - 480x360 (medium)': 367.266}, {'22 - 960x720 (hd720)': 3.73}]",The Vampire Diaries S04E01 Sad scene/ Elena remembers what Damon compelled her to forget,7876.0
20556,,121.0,QfcLVfPE9yg,"[0, 1, 25, 139, 357]","[{'160 - 256x144 (144p)': 112.412}, {'133 - 426x240 (240p)': 248.329}, {'134 - 640x360 (360p)': 603.374}, {'135 - 854x480 (480p)': 1141.818}, {'136 - 1280x720 (720p)': 2324.462}, {'137 - 1920x1080 (1080p)': 3406.001}, {'18 - 640x360 (medium)': 507.79}, {'22 - 1280x720 (hd720)': 3.569}]",Skyrim Trailer (Runescape Version),3290.0
21321,,121.0,4JLAkjpi0Zw,"[15, 18, 87]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.024}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 684.891}, {'22 - 1280x720 (hd720)': 2687.649}]",Dunwoody LS,1442.0
21764,Mallu Magalhães,121.0,NsCMDHcXIfk,[14],"[{'160 - 256x144 (144p)': 114.085}, {'133 - 426x240 (240p)': 257.425}, {'134 - 640x360 (360p)': 565.717}, {'135 - 854x480 (480p)': 1044.696}, {'136 - 1280x720 (720p)': 1882.861}, {'137 - 1920x1080 (1080p)': 3633.842}, {'18 - 640x360 (medium)': 612.012}]",Baby I'm Sure - Mallu Magalhães,25739.0
21879,,121.0,7LyMd8ODaZI,"[0, 1571]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 615.025}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 714.522}, {'22 - 1280x720 (hd720)': 3140.397}]",みそらしの♪　トップアイドル戦　決勝　小学生以下大会 3/21,1222.0
24849,,121.0,9DIuTL9oI-8,"[64, 113, 119, 3328]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.701}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 505.579}, {'22 - 1280x720 (hd720)': 2157.918}]",FT Versa Wing,1686.0
27580,,121.0,SJY1zxVtWsU,"[64, 113, 119, 475, 2793]","[{'160 - 192x144 (144p)': 84.213}, {'133 - 320x240 (240p)': 184.477}, {'134 - 480x360 (360p)': 476.246}, {'135 - 640x480 (480p)': 896.31}, {'136 - 960x720 (720p)': 1742.784}, {'137 - 1440x1080 (1080p)': 3256.445}, {'18 - 480x360 (medium)': 544.527}, {'22 - 960x720 (hd720)': 1229.59}]",Autonomous People Tracking using Parrot AR-Drone 2.0,19135.0
29412,,121.0,FhraBWOW1uI,"[11, 903, 969]","[{'160 - 256x144 (144p)': 114.846}, {'133 - 426x240 (240p)': 246.371}, {'134 - 640x360 (360p)': 365.249}, {'135 - 854x480 (480p)': 702.889}, {'136 - 1280x720 (720p)': 1550.321}, {'137 - 1920x1080 (1080p)': 4388.165}, {'18 - 640x360 (medium)': 373.969}, {'22 - 1280x720 (hd720)': 1642.789}]",McDonald's Diet? Can you eat fast food and lose weight?,20802.0
30118,,121.0,NM1Vx71vaes,[52],"[{'160 - 256x144 (144p)': 111.755}, {'133 - 426x240 (240p)': 247.822}, {'134 - 640x360 (360p)': 654.958}, {'135 - 854x480 (480p)': 1392.899}, {'136 - 1280x720 (720p)': 2362.641}, {'137 - 1920x1080 (1080p)': 3099.982}, {'18 - 640x360 (medium)': 554.494}, {'22 - 1280x720 (hd720)': 1436.031}]",Gediz Üniversitesi Basketbol Takımı Teaser  ( KAFA ),3089.0
30882,,121.0,8DfeC589TZU,"[2, 7, 116, 573, 763, 957]","[{'160 - 256x144 (144p)': 110.029}, {'133 - 426x240 (240p)': 247.346}, {'134 - 640x360 (360p)': 605.541}, {'135 - 854x480 (480p)': 1106.562}, {'136 - 1280x720 (720p)': 2211.104}, {'137 - 1920x1080 (1080p)': 4175.133}, {'18 - 640x360 (medium)': 738.274}, {'22 - 1280x720 (hd720)': 2181.57}]",תהליך שטיפת הרכב במנהרה של פנדה שטיפת רכבים - Panda Wash Cars MITSUBISHI,32679.0
32304,,121.0,Gm5mNF_gyxY,"[18, 67]","[{'160 - 256x144 (144p)': 58.941}, {'133 - 426x240 (240p)': 106.271}, {'134 - 640x360 (360p)': 252.817}, {'135 - 854x480 (480p)': 491.239}, {'136 - 1280x720 (720p)': 942.783}, {'137 - 1920x1080 (1080p)': 1959.303}, {'18 - 640x360 (medium)': 371.22}, {'22 - 1280x720 (hd720)': 728.584}]",Apparently Kid’s First Ever TV Commercial - Freshpet,4947633.0
32636,,121.0,_LIoIjOZdm4,"[15, 18, 170]","[{'160 - 256x144 (144p)': 110.206}, {'133 - 426x240 (240p)': 245.395}, {'134 - 640x360 (360p)': 607.068}, {'135 - 854x480 (480p)': 1114.06}, {'136 - 1280x720 (720p)': 2241.766}, {'137 - 1920x1080 (1080p)': 4173.433}, {'18 - 640x360 (medium)': 654.847}, {'22 - 1280x720 (hd720)': 2239.545}]","Cute baby reacts to cat kisses, adorable!",6523.0
34625,,121.0,qbrMQ376mFM,"[0, 12]","[{'160 - 256x144 (144p)': 111.519}, {'133 - 426x240 (240p)': 246.736}, {'134 - 640x360 (360p)': 603.096}, {'135 - 854x480 (480p)': 1103.885}, {'136 - 1280x720 (720p)': 2207.188}, {'137 - 1920x1080 (1080p)': 4141.936}, {'18 - 640x360 (medium)': 605.072}, {'22 - 1280x720 (hd720)': 3.694}]",EURO 2013: Casey Stoney interview after Spain game,1368.0
34649,奥井雅美,121.0,PO_lQAEIraA,"[0, 1, 25, 532]","[{'160 - 256x144 (144p)': 110.398}, {'133 - 426x240 (240p)': 246.105}, {'134 - 640x360 (360p)': 611.957}, {'135 - 854x480 (480p)': 1116.533}, {'136 - 1280x720 (720p)': 2224.226}, {'137 - 1920x1080 (1080p)': 4131.808}, {'18 - 640x360 (medium)': 673.728}, {'22 - 1280x720 (hd720)': 1875.792}]",ค่าย X-Legend เปิดตัวเกมใหม่ Dragon Slayer,63522.0
35364,,121.0,gT8uZ1H8BWE,[453],"[{'160 - 256x144 (144p)': 110.39}, {'133 - 426x240 (240p)': 246.14}, {'134 - 640x360 (360p)': 328.226}, {'135 - 854x480 (480p)': 623.346}, {'136 - 1280x720 (720p)': 1132.826}, {'137 - 1920x1080 (1080p)': 2187.437}, {'18 - 640x360 (medium)': 533.668}, {'22 - 1280x720 (hd720)': 1120.379}]","★ We are ChuChu TV Fans ★ Head, Shoulders, Knees & Toes ★ | Emma Timea",473489.0
35722,,121.0,xQAkFKPvOeQ,"[0, 1, 42, 111]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 557.234}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 641.161}, {'22 - 1280x720 (hd720)': 2501.616}]",Random LoL Moments,4499.0
35723,,121.0,xQAkFKPvOeQ,"[3, 6]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 557.234}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 641.161}, {'22 - 1280x720 (hd720)': 2501.616}]",Random LoL Moments,4499.0
743,,122.0,UekMePW2jXA,"[3, 4]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.47}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 740.392}]","""Weird Al"" Yankovic - Whatever You Like + Another Tattoo (09.19.11 Pikes Peak Center)",4571.0
2445,,122.0,O8OKfp7j51g,"[6, 8]","[{'160 - 256x144 (144p)': 109.995}, {'133 - 426x240 (240p)': 246.364}, {'134 - 640x360 (360p)': 611.158}, {'135 - 854x480 (480p)': 1123.195}, {'136 - 1280x720 (720p)': 2248.35}, {'137 - 1920x1080 (1080p)': 4142.118}, {'18 - 640x360 (medium)': 737.442}]",Concrete Allstars 10th Anni. Footwork Battle :Chizo- Flipside Kings vs ProfoWon-FloorGangz,1600.0
2526,,122.0,KLcdKSgq0rs,"[3, 4, 33]","[{'160 - 256x144 (144p)': 115.041}, {'133 - 426x240 (240p)': 252.223}, {'134 - 640x360 (360p)': 617.358}, {'135 - 854x480 (480p)': 1131.446}, {'136 - 1280x720 (720p)': 2261.363}, {'137 - 1920x1080 (1080p)': 4294.205}, {'18 - 640x360 (medium)': 661.119}]",Crow×Class～黒鴉組～ ワンマンLive ダイジェスト Part 1,8254.0
4230,,122.0,Va9Gg_jpmng,"[293, 849, 1313]","[{'160 - 256x144 (144p)': 119.731}, {'133 - 426x240 (240p)': 259.783}, {'134 - 640x360 (360p)': 415.574}, {'135 - 854x480 (480p)': 1102.748}, {'136 - 1280x720 (720p)': 1718.508}, {'137 - 1920x1080 (1080p)': 2194.346}, {'18 - 640x360 (medium)': 366.322}]",Siren - Mitchell F. Chan & Ashleigh Semkiw,4684.0
4919,Jesper Kyd,122.0,3zLgQGERK78,"[285, 1586]","[{'160 - 256x144 (144p)': 83.672}, {'134 - 640x360 (360p)': 96.798}, {'135 - 854x480 (480p)': 170.596}, {'133 - 426x240 (240p)': 193.171}, {'136 - 1280x720 (720p)': 318.759}, {'137 - 1920x1080 (1080p)': 629.682}, {'18 - 640x360 (medium)': 188.56}]",Assassin's Creed Revelations (The Complete Recordings) OST - The Wounded Eagle (Track 04),86287.0
6106,,122.0,pi9fD6_L0Fo,"[2, 7, 17, 128, 1852]","[{'160 - 256x144 (144p)': 112.656}, {'133 - 426x240 (240p)': 246.993}, {'134 - 640x360 (360p)': 605.941}, {'135 - 854x480 (480p)': 1107.235}, {'136 - 1280x720 (720p)': 2229.779}, {'137 - 1920x1080 (1080p)': 4211.722}, {'18 - 640x360 (medium)': 625.025}, {'22 - 1280x720 (hd720)': 2686.904}]",240SX drifting backroad x Deadbeats,18738.0
6465,,122.0,fCrSWqSSkxU,"[2, 17, 30, 143, 427, 490]","[{'160 - 256x144 (144p)': 119.99}, {'133 - 426x240 (240p)': 246.823}, {'134 - 640x360 (360p)': 617.884}, {'135 - 854x480 (480p)': 1121.062}, {'136 - 1280x720 (720p)': 2241.743}, {'137 - 1920x1080 (1080p)': 4154.328}, {'18 - 640x360 (medium)': 931.794}, {'22 - 1280x720 (hd720)': 2331.004}]","Honda TRX 400EX, Suzuki 400, Can-Amm, Mudding #2",2635.0
6905,,122.0,0GmqgwZuzYQ,"[2, 186]","[{'160 - 256x144 (144p)': 110.104}, {'133 - 426x240 (240p)': 246.44}, {'134 - 640x360 (360p)': 610.078}, {'135 - 854x480 (480p)': 1108.179}, {'136 - 1280x720 (720p)': 2130.497}, {'137 - 1920x1080 (1080p)': 3856.256}, {'18 - 640x360 (medium)': 706.479}, {'22 - 1280x720 (hd720)': 1781.222}]",GERA y equipo de rescate de CYL  colaboran en Valdesquí para evacuar a 5 personas accidentadas,1821.0
6953,,122.0,r6hlMFTmJ7w,"[15, 18, 67, 140, 238, 311, 360]","[{'160 - 256x144 (144p)': 117.301}, {'133 - 426x240 (240p)': 251.49}, {'134 - 640x360 (360p)': 616.247}, {'135 - 854x480 (480p)': 1132.712}, {'136 - 1280x720 (720p)': 2259.329}, {'137 - 1920x1080 (1080p)': 4207.178}, {'18 - 640x360 (medium)': 641.362}, {'22 - 1280x720 (hd720)': 1917.873}]",Vizsla Dog Swim with GoPro Hero Camera under water,56933.0
6954,,122.0,r6hlMFTmJ7w,[944],"[{'160 - 256x144 (144p)': 117.301}, {'133 - 426x240 (240p)': 251.49}, {'134 - 640x360 (360p)': 616.247}, {'135 - 854x480 (480p)': 1132.712}, {'136 - 1280x720 (720p)': 2259.329}, {'137 - 1920x1080 (1080p)': 4207.178}, {'18 - 640x360 (medium)': 641.362}, {'22 - 1280x720 (hd720)': 1917.873}]",Vizsla Dog Swim with GoPro Hero Camera under water,56933.0
8115,,122.0,yjBjcf1meZ8,"[3, 4, 13, 54]","[{'160 - 256x144 (144p)': 117.199}, {'133 - 426x240 (240p)': 252.243}, {'134 - 640x360 (360p)': 607.26}, {'135 - 854x480 (480p)': 1116.067}, {'136 - 1280x720 (720p)': 2231.854}, {'137 - 1920x1080 (1080p)': 4199.907}, {'18 - 640x360 (medium)': 738.446}]",Afghan Youth Orchestra Performance at Kennedy Ctr.,3619.0
